text,effective
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'RT @redostoneage: The Impending Collapse Of The Global Warming Scare https://t.co/0jwMJp7zqB #cnn #SitRoom #nyc #chicago #detroit #philly #\xe2\x80\xa6',T,T
b'Global Warming: The Right Kind\nhttps://t.co/VFgICsjTs6\n#Russia #EU',F,F
b'@NBCNews Call a for hire Global Warming Scientist?',F,F
"b""It's not reforming in another place,it's melting faster than previously thought. Petition to combat Global Warming. https://t.co/QySEhnNmU1""",F,F
"b'RT @NuRepublitarian: Its not about Climate.\nTheir goal is 2 punish the West,\nSuppress Capitalism &amp;\nEstablish a Global Welfare State\xe2\x80\xa6 '",T,T
"b'mashable : The polar vortex is here, but so is global warming https://t.co/2nbAcBd3Jw (vi\xe2\x80\xa6 https://t.co/SCLtTx5lKk) https://t.co/dwtS25lJzL'",F,F
b'#IPCC has it wrong on #GlobalWarming - their whole argument is false https://t.co/XeQY2IU04R',F,F
"b""RT @exo_human: There's Big Money in Global Warming Alarmism https://t.co/PwNdMZsPIo""",T,T
b'Global Warming: Nine out of ten Polar Bears disagree  https://t.co/zGLMOWwQhj https://t.co/MW2c7VmJiQ',F,F
b'I really enjoy listening to @gehrig38. Great MLB pitcher and a voice that should be heard far and wide. https://t.co/RbUH9fk8mx',F,F
b'#IPCC has it wrong on #GlobalWarming - their whole argument is false https://t.co/cLMiAtuKqZ',F,F
b'#IPCC has it wrong on #GlobalWarming - their whole argument is false https://t.co/t6VFdyG8Lo',F,F
"b""RT @gehrig38: LIVE on #Periscope: Whatever it takes! How 'bout that global warming? Oh wait, it's climate change now! 877 240 1776 https://\xe2\x80\xa6""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'@DRUDGE_REPORT Damn global warming!',T,T
"b'Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/QbYCKtxvtn'",F,F
"b'Sorry Global Warming Alarmists, The Earth Is Cooling https://t.co/ilssEunZ0g'",F,F
"b'RT mashable ""The polar vortex is here, but so is global warming https://t.co/4ugvcLgLSn""'",T,T
"b'@realDonaldTrump Mister Trump, could you please have a conversation with at least some scientists about global warming ? What could go wrong'",F,F
b'RT @redostoneage: The Impending Collapse Of The Global Warming Scare https://t.co/0jwMJp7zqB #cnn #SitRoom #nyc #chicago #detroit #philly #\xe2\x80\xa6',T,T
"b""@DRUDGE_REPORT @syracusedotcom Where's AL Gore at? Global Warming my butt...how much money you make off that scam in total Al?""",T,T
b'Petition to combat global warming. You can sign right now. #BeforeTheFlood #FridayFeeling https://t.co/QySEhnNmU1',F,F
b'#IPCC has it wrong on #GlobalWarming - their whole argument is false https://t.co/Y3d3J1le0x',F,F
b'RT @GOPdamnsIdaho: The fate of the climate under team Trump https://t.co/FDCr5OC5em\nDonald Trump Mocks Climate Change And Global Warmi\xe2\x80\xa6 ',T,T
"b'The polar vortex is here, but so is global warming https://t.co/2tUBx7sGSX via mashable'",F,F
"b'RT @alvariteus: Sorry Global Warming Alarmists, The Earth Is Cooling https://t.co/o7kSZlEgZe'",T,T
"b'Trump Advisor Compares Global Warming to Flat Earth\xe2\x80\xa6 Which He Thinks Is 5,500 Years Old - Slate https://t.co/L2RYSyFpC7'",F,F
b'RT @RodPolisher: @JamesDelingpole This whole global warming malarkey has me stumped? More @vizcomic wisdom... https://t.co/LUrMd0UMH4',T,T
"b'RT @wef: It might seem like an impossible task sometimes, but this is how we can limit global warming to 1.5\xc2\xb0C\xe2\x80\xa6 '",T,T
"b"".@gehrig38 on #Periscope: Whatever it takes! How 'bout that global warming? Oh wait, it's climate change now! 877 2\xe2\x80\xa6 https://t.co/V0xRhk1tAf""",F,F
b'Must be global warming. https://t.co/q6fiN87kIo',F,F
"b""It's days like these that make me think global warming might not be so terribly bad after all.""",F,F
b'Global warming in action again https://t.co/wNFtGmOj5m',F,F
b'@Munkykracker @stevenson462 @CNN LMAOOOO extreme temperatures are a bi product of global warming you fucking dip',F,F
b'A2: Global warming? :-) #WePlayChat',F,F
"b'Study: Warming global temperatures may not affect carbon stored deep in northern peatlands, https://t.co/x4yKnpAZqM https://t.co/FtrQx9PnzM'",F,F
b'Governor Moonbeam Vows to Launch Own Satellites to Fight Global Warming https://t.co/DHXfIQs03r',F,F
b'RT @Robbae15: Go outside and tell me global warming is real',T,T
b'The war and terrorism in the Middle East the crisis of leadership in many of ... - https://t.co/aIWuUMrKGg #hugot #hugots #quote #quotes',F,F
"b'That Global Warming Thing Is Really Bad: \nNOAA:  58""-80""  of snow on Mt. Shasta in the next 3 days:  https://t.co/VS4lwUw3Hx'",F,F
b'@DRUDGE_REPORT @syracusedotcom  destroys the theory of global warming. Lol',T,T
b'@DRUDGE_REPORT But... But... But... Global Warming!!!',T,T
"b'""I told you global warming wasn\'t real""'",F,F
b'@Morning_Joe Global Warming?  Look out your window Joe!',F,F
"b""The polar vortex is here, but it's competing with global warming https://t.co/lHjD17hg1E via @mashable #PolarVortex #GlobalWarming #weather""",F,F
"b""The polar vortex is here, but it's competing with global warming https://t.co/dysSPyC1mR via @mashable #PolarVortex #GlobalWarming #weather""",F,F
b'@AlexKingsbury @LisaEdelstein @guardian \nhttps://t.co/tiOzbXl60x',F,F
b'RT @femchanai: As i type this my mom is having a global warming discussion with a starbucks drive thru worker https://t.co/xsJVw0ieNO',T,T
"b""@DRUDGE_REPORT Snow and cold doesn't equal global warming. That's called weather. It's not the same thing.""",T,T
"b""Because they can't swim &amp; have been stuck floating on that piece of ice for weeks now. Maybe they should come to To\xe2\x80\xa6 https://t.co/mcTJKLLlKP""",F,F
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b'Record winter weather, yet people still believe the ""global warming"" myth. OK. https://t.co/CQm2JkoiOO'",F,F
"b""@marcoux_yvonne @BrianKemmett @MvDasselaar ya can't tell me that there's no global warming currently happing?!""",F,F
"b""Global warming doesn't exist in America anymore from what I'm told.... #WePlayChat https://t.co/33kivOQOD1""",F,F
b'global warming my ass',F,F
b'RT @yceek: Global Warming: Nine out of ten Polar Bears disagree  https://t.co/zGLMOWwQhj https://t.co/MW2c7VmJiQ',T,T
b'0 degrees and rain on Monday? That global warming really IS a thing @KIRO7Seattle :) https://t.co/HitEhqKmT8',F,F
b'@DRUDGE_REPORT @syracusedotcom damn global warming',T,T
"b'RT @afreedma: The polar vortex is competing with global warming, with few record lows being set https://t.co/k9uArwGZ5x https://t.co/fGtYfQ\xe2\x80\xa6'",T,T
b'RT @Independent: Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https:/\xe2\x80\xa6',T,T
b'@XHNews we ignore the effect of global warming',F,F
b'RT @AIIAmericanGirI: The Impending Collapse Of The Global Warming Scare -- Manhattan Contrarian\nhttps://t.co/GDmA17w5Zx',T,T
"b""RT @BVDsport_rec: Global warming doesn't exist in America anymore from what I'm told.... #WePlayChat https://t.co/33kivOQOD1""",T,T
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b'Now you know why phony climate scientists changed terms from ""Global Warming"" to ""Climate Change"" \n@DRUDGE_REPORT'",T,T
"b""@ECUProfessor but global warming isn't real since it's gotten colder \xf0\x9f\x99\x83""",F,F
"b'@HomeRodgers @shookw @1followernodad I worry far, far more about the National Debt. Global Warming? The northern USA will benefit from it.'",F,F
b'Fake news @wattsupwiththat  https://t.co/YxX8zPxt5s',F,F
b'RT @DulcifyUSA: The USA has elected a man who does not believe in global warming and as vowed to join with the GOP to dismantle or\xe2\x80\xa6 ',T,T
b'The Global Warming Hoax   Lord Monckton and Stefan Molyneux\nhttps://t.co/f3GEP0MZ95',F,F
b'Mxm! https://t.co/SGfdHFaRJu',F,F
"b'Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/00zathmbM3'",F,F
b'RT @rtoberl: New Study Casts Doubt On A Key Metric For Predicting Global Warming https://t.co/wnvBKf09C9 via @dailycaller',T,T
b'@Lrihendry ya no evidence global warming is real. No ev the sun is bright no ev water evaporates the CIA is not political.',F,F
b'@OccuWorld @YouTube \nhttps://t.co/tiOzbXl60x',F,F
b'@billmckibben @nytimes No sign of global warming here according to DT!!',F,F
b'Loving the cold even though the fluctuations from -30 to -5 are evidence that global warming is affecting weather patterns. #flucuationsRkey',F,F
"b""I'm with Donald Trump today. What the fuck is a global warming""",F,F
"b""RT @TrumpsMyHero: Where's the Pope's outrage? There's genocide against Christians and he's more worried about the weather!   https://t.co/3\xe2\x80\xa6""",T,T
"b'RT @realDonaldTrump: It\'s freezing outside, where the hell is ""global warming""??'",T,T
b'@KenValliere @MWObs there needs to be some global warming in Chicago. This week would be nice lol',F,F
"b'mashable : The polar vortex is here, but so is global warming https://t.co/ZNs1p5Kzl0 (via Twitter \xe2\x80\xa6 https://t.co/qUmA2fzUe2'",F,F
b'#NYT Blames Winter Chill on Global Warming | @NYtimes   \xe2\x80\x94 True insanity disguised as #journalism. https://t.co/zmkSkqW8t4',F,F
b'All the millions stolen by citizens wasted on bull shit programs! https://t.co/8uZ6bEkwk2',F,F
"b""Don't worry... global warming is coming soon syracuse https://t.co/PXFoc6naTv""",F,F
"b'RT @SteveSGoddard: Forty years ago, the #fakenews @nytimes blamed the Polar Vortex on global cooling. Now they blame global warming.\xe2\x80\xa6 '",T,T
"b""RT @The1787blog: IT'S FREEZING, SO NYT REASSURES READERS GLOBAL WARMING IS REAL https://t.co/KJ7gyqMMon &gt;&gt; #PolarVortex #ClimateChange #Wea\xe2\x80\xa6""",T,T
"b'RT @realDonaldTrump: It\'s freezing outside, where the hell is ""global warming""??'",T,T
"b""It's 14\xc2\xb0 out?! That's like 20 more than we had yesterday! Thanks global warming! https://t.co/PLSu7bwLFD""",F,F
b'RT @StevePieczenik: always love the ladies! a good one. https://t.co/k1mjut7oFe',T,T
"b'RT @BetteanneC: @Skysurfer772017 @KidCockney @FlatEarthCity @djboptics ~they know truth! NASA is FAKE! Vaccines Harm, no global warming! GM\xe2\x80\xa6'",T,T
b'Global Warming is dead! Lord Monckton discovers a major error in calculations. https://t.co/5fy2Wyo7S9 via @youtube',F,F
b'Global Warming is dead! Lord Monckton discovers a major error in calculations. https://t.co/72xu2ZavZD via @youtube',F,F
"b'RT @Cheeseboy22: A cute thing I tell my kids is that because of global warming, Santa is now floating on an iceburg just outside Greenland.'",T,T
"b""@Tamparadis I don't know. I think we entered a natural ice age but they will mask this by prolonging 'global warming' via geo engineering?.""",F,F
b'@AlexKingsbury Will you welcome an engineered solution to the CO2 problem?  https://t.co/aKRsMLqkxm',F,F
b'Global warming might be true but not today \xf0\x9f\x98\x82',F,F
"b'RT @moxieandepoxy: Even if global warming is a ""hoax"" can\'t we agree that pollution is real? What\'s the harm in moving to clean energy? Why\xe2\x80\xa6'",T,T
b'So much for global warming https://t.co/PE68KeFw2U',F,F
"b'@SavageNation @syracusedotcom yes this global warming is getting out of control, what a money scam'",F,F
b'Breaking News..Global Warming taking a much needed break in the North east. Shattering a near 100 yr old cold recor\xe2\x80\xa6 https://t.co/kWkKLZZZ7o',F,F
b'There goes the BS about global warming https://t.co/V2AwqFomy0',F,F
"b""RT @Jilly_Strachan: ScientistWho Endorsed Obama Now Says Prez. is 'Ridiculous' &amp; 'Dead Wrong' on 'Global Warming'      https://t.co/DpVQjSu\xe2\x80\xa6""",T,T
b'Global warming update: Syracuse just broke a 99-year record for cold https://t.co/6g7hDFUDqv',F,F
"b'@SavageNation @syracusedotcom So is this global warming, global cooling, or was it just a failed scare tactic to make money?'",F,F
b'@DRUDGE_REPORT 97% of scientists agree to scratch their heads on this example of global warming.',T,T
b'Trump\xe2\x80\x99s latest cabinet choices are a \xe2\x80\x98three-pronged attack against global\xc2\xa0warming\xe2\x80\x99 https://t.co/mEHhnXJnry',F,F
b'@CNN The global warming really kicking in now.',F,F
b'Pretty clear. Global carbon tax needed now (not after 10 more COPs). Equity in tax definition also needed. https://t.co/AO6A5x4RwU',F,F
b'Trump is unerringly drawn to the most absurd and ugly reasoning. https://t.co/4CzCMNu0jd',F,F
b'York \xe2\x80\x93 consciously or I don\xe2\x80\x99t think she\xe2\x80\x99d get 5 percent of me \xe2\x80\x93 we need global warming! I\xe2\x80\x99ve said if Ivanka weren\xe2\x80\x99t my hands:',F,F
"b'Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/DrRbk0UQ2V'",F,F
"b'mashable: The polar vortex is here, but so is global warming https://t.co/Smff78JA5e'",F,F
b'Clapping would show a grade school teacher global warming',F,F
"b""RT @summerbrennan: Energy secretary is in charge of our nuclear weapons stocks but I bet he doesn't know that either. https://t.co/TCKs4mYi\xe2\x80\xa6""",T,T
b'@SavageNation Global warming is hitting us here in the southern tier of NY too.  I hate it when Global Warming feels cold.',F,F
b'@CNBC The Global Warming Religious Cult must be protected!',F,F
"b""Well it's freezing in Pittsburgh... you would think maybe global warming could come in the clutch right now but nah""",F,F
"b'RT @SteveSGoddard: Forty years ago, the #fakenews @nytimes blamed the Polar Vortex on global cooling. Now they blame global warming.\xe2\x80\xa6 '",T,T
"b""RT @pants_pence: 1/2 @Scaramucci DUMBLY suggests science community's stance on global warming analogous to thinking Earth is flat.\xe2\x80\xa6 """,T,T
b'@BryanMVance @OPB  wow\nGlobal warming is really kicking in.',F,F
"b""RT @jswatz: Baby, it's cold outside\xe2\x80\x94and global warming could be part of the reason why. Witty science writing from @tatertatiana https://t.\xe2\x80\xa6""",T,T
"b'RT @Cheeseboy22: A cute thing I tell my kids is that because of global warming, Santa is now floating on an iceburg just outside Greenland.'",T,T
"b""@ajamubaraka we're fucked. 2 much hate &amp; stupid folks voting against their own interests. That's why God Flooded the world. Global warming..""",F,F
b'@DRUDGE_REPORT @syracusedotcom : Global Warming FTW! ..... Oh wait....',T,T
"b'RT @moxieandepoxy: Even if global warming is a ""hoax"" can\'t we agree that pollution is real? What\'s the harm in moving to clean energy? Why\xe2\x80\xa6'",T,T
"b""my favorite thing about bio is u know there's that one kid who failed bc they refused to accept evolution and global warming as facts""",F,F
b'I love this. #climatechange #ClimateBarbie https://t.co/5MteUIHmLc',F,F
b'The Impending Collapse of Global Warming Scare   https://t.co/UO9tZ0BUMa',F,F
b'Global warming you say??? https://t.co/ZzAvEQzg59',F,F
b'51 Million Potential #Climate Refugees On The Move. Because Global Warming Devastated #Maize Harvests in Africa.\xe2\x80\xa6 https://t.co/QDhXmU2zsv',F,F
"b""RT @ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on the fire, grab\xe2\x80\xa6 """,T,T
b'RT @fud31: Global warming update: Syracuse just broke a 99-year record for cold https://t.co/6g7hDFUDqv',T,T
b'#russianhackers reverse global warming ! https://t.co/Uu7tUcSZOj',F,F
b'Heat Stroke Could Be Deadly! Know The Signs &amp; How To Deal With Heat Stroke In Dogs Global warming has increased ma https://t.co/1fTWknZI5m',F,F
b'Governor Moonbeam: California Will Launch Its Own Space Program to Generate Global Warming Propaganda\xe2\x80\xa6 https://t.co/YYuJGN5Npt',F,F
"b'RT @trend_auditor: Scientists agree that #Global #Warming and #ClimateChange is a scam, https://t.co/I9vHzHqnvy'",T,T
b'#TheNewsClub The Collapse of the Global Warming Scare https://t.co/Ezvmpyj1QQ #AMUpdate #Politics #Trump',F,F
b'RT @fud31: Global warming update: Syracuse just broke a 99-year record for cold https://t.co/6g7hDFUDqv',T,T
"b""RT @the_eco_thought: Stop calling it climate change. It's global warming. Actually stop calling it global warming. It's mass extinction. Ma\xe2\x80\xa6""",T,T
"b""@DRUDGE_REPORT Global warming! Or global cooling! Or Climate change! Or nature just being nature.  I'll pick nature being nature.""",T,T
