text,effective
b'Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/GalDMjXpSD',F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/a2TsGRLpID',F,F
"b""RT @indystar: What happened after Carmel High School admins took down an anti-abortion club's poster: https://t.co/BxtfpWMfSk https://t.co/\xe2\x80\xa6""",T,T
b'RT @reshas: You have gone insane @WhoopiGoldberg : Celebrating Christmas Same as Right to Abortion https://t.co/VBlzIcEsiQ',T,T
b'I feel like being this stupid must come with migraines and alopecia https://t.co/GWTzHP0fwL',F,F
"b'RT @MarthaPlimpton: 3) The science, medicine, &amp; the endless studies are clear &amp; indisputable. Abortion is normal, common, necessary, &amp; WHEN\xe2\x80\xa6'",T,T
"b""RT @SoCalEdgyGal: #TheView needs to be cancelled due to low viewership! I can't believe ANYONE tunes in at all. I haven't watched for\xe2\x80\xa6 """,T,T
b'RT @reshas: You have gone insane @WhoopiGoldberg : Celebrating Christmas Same as Right to Abortion https://t.co/VBlzIcEsiQ',T,T
b'Federal judge halts controversial Texas abortion rule https://t.co/9UTVVHraNW https://t.co/nGy4C8uHIQ',F,F
b'Federal judge halts controversial Texas abortion rule https://t.co/GtnaV3ghXd https://t.co/VN2I1JuOI0',F,F
b'RT @StopAbortion_: #Abortion is #MURDER\nNOT\n#Healthcare &gt;&gt;&gt; https://t.co/F0AhYTPz1v\n\n#DefundPP\n#LifeBeginsAtConception\n#StopAbortionNOW\nhtt\xe2\x80\xa6',T,T
b'Federal judge halts controversial Texas abortion rule https://t.co/gUFPo6fZl7 https://t.co/FYwLw1O8NU',F,F
"b'RT @PeacefulConserv: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called ""Fake News"" | https://t.co/0kLHzhLqoS https://t.co/g6\xe2\x80\xa6'",T,T
b'RT @SoloExMachina: I feel like being this stupid must come with migraines and alopecia https://t.co/GWTzHP0fwL',T,T
b'RT @DerekC2016: Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion via the @FoxNews App https://t\xe2\x80\xa6',T,T
"b""We MUST keep abortion legal despite a Trump administration. Add your name to protect the progress we've made: https://t.co/h4ahCXg0pY""",F,F
b'20 week bans are medically unnecessary &amp; cruel. Article quotes me and my friend Jennifer Hsia! @reprodocs @ACOGNews https://t.co/V7gnQTtxuU',F,F
b'Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/zASekoPiXu',F,F
b'RT @GopRachel: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/QAFIDjzeMJ https://t.c\xe2\x80\xa6',T,T
b'Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion. I FIND HER REPULSIVE. Who would watch her?',F,F
b'Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/GfJuxrIs7x',F,F
b'ASfuk Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/tWSqQ0CzXs via @dailycaller',F,F
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
b'RT @bwtanker: Pro-Life People Across America Will Gather on December 17 to Sing Christmas Carols at Abortion Clinics https://t.co/UhBomFO6LL',T,T
b'https://t.co/vPi2dP1w76',F,F
"b""RT @InTheYear1611: @ish10040 Whoopi shouldn't worry about abortion being taken away as there are ZERO men willing to sleep with her to begi\xe2\x80\xa6""",T,T
b'RT @SoloExMachina: I feel like being this stupid must come with migraines and alopecia https://t.co/GWTzHP0fwL',T,T
b'RT @SoloExMachina: I feel like being this stupid must come with migraines and alopecia https://t.co/GWTzHP0fwL',T,T
b'The 9 countries with the most draconian abortion laws in the world - Business Insider https://t.co/fAwb9sbi8n',F,F
b'RT @WebMD: A new study by JAMA reports that women who are denied an abortion suffer mental health problems.\xe2\x80\xa6 ',T,T
"b'Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/h7IMvpVWB7'",F,F
b'Anti-abortion = pro-forced pregnancy https://t.co/Fh2aWDu1LM',F,F
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
b'MT @AmberForAmerica: #Abortion is a crime against humanity! https://t.co/rbydEF8YEU #UnbornLivesMatter #PJNET',F,F
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
b'#Abortion is #MURDER\nNOT\n#Healthcare\n\n-------&gt; https://t.co/F0AhYTPz1v\n\n#LifeBeginsAtConception\n#StopAbortionNOW\nhttps://t.co/Qwvd7RU9HG',F,F
"b""RT @lexi4prez: ya'll: abortion isn't the only choice, theres adoption..\nwoman: *gives up baby*\nya'll: what a deadbeat mom she is. who gives\xe2\x80\xa6""",T,T
"b'I am SCREAMING somebody come get him\xf0\x9f\x92\x80\xf0\x9f\x92\x80  ""by way of abortion"" headass https://t.co/h9WkEQZeMj'",F,F
b'Yo @BarstoolBigCat Do you think Jeff Fisher should retire from the Stl Rams after coaching this abortion tonight? I hope not.',F,F
b'RT @StopAbortion_: #Abortion is #MURDER\nNOT\n#Healthcare\n\n-------&gt; https://t.co/F0AhYTPz1v\n\n#LifeBeginsAtConception\n#StopAbortionNOW\nhttps:/\xe2\x80\xa6',T,T
b'RT @bwtanker: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/X93w2Nt1QG',T,T
b'RT @gerfingerpoken: SCOTUS Hearts Kermit Gosnell - American Thinker #abortion #prolife #Texas #DefundPP #PJNET  https://t.co/Zm5v7M3Neb  ht\xe2\x80\xa6',T,T
b'Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/D825CVeKFL',F,F
b'#abortion tips auto trader sell my car',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/fYtpYjOOW2 https://t.co/9RNoanMPfF',F,F
b'RT @StephenHerreid: Macy\xe2\x80\x99s: We No Longer Donate to Planned Parenthood Abortion Business https://t.co/sWS3hWO7JF',T,T
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/bZS0DwBQKP https://t.co/V5YBbVamfp',F,F
b'Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/CTQroWsLge https://t.co/9sKgxmKqMq',F,F
"b""Poland's Ban On Abortion Withdrawn After Women March In   : https://t.co/C10SQesEot ,,, https://t.co/MBrBPVhrUM""",F,F
b'RT @JaySekulow: The #Obama Admin just issued a regulation that bans states from defunding #PlannedParenthood\xe2\x80\x99s #abortion business: https://\xe2\x80\xa6',T,T
"b""@WhoopiGoldberg how can you compare the birth of Christ with an abortion you're a complete idiot the view is going downhill fast""",F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b'RT @PPact: Missouri diverted $4.3 million of the Temporary Aid to Needy Families (TANF) funds to ""alternatives to abortion."" \xf0\x9f\x98\xae  https://t.c\xe2\x80\xa6'",T,T
"b""@WhoopiGoldberg 's head looks like a field where herbicide kills some weed but fails to kill other parts of the fie\xe2\x80\xa6 https://t.co/PL9udRfudV""",F,F
"b""RT @JessicaValenti: Research shows the only time abortion has an impact on women's mental health is when they're denied the procedure. http\xe2\x80\xa6""",T,T
"b'@hardpec I see your pt. It doesn\'t have to be killed to be extracted. That\'s why ""partial birth abortion"" is illegal. @AlexSilvey @hboulware'",F,F
b'Pro-Life People Across America Will Gather on December 17 to Sing Christmas Carols at Abortion Clinics https://t.co/4CbUQkphhZ',F,F
"b""@Biglymontana @DollMeUpbyDR @peddoc63 a good home when they're born. Some might die in days after delivery anyway. Abortion isn't a one size""",F,F
"b""This is one sick woman. I wish she would go and live in in kimme's north korea if the USA is so bad. https://t.co/gxPloNCBVs""",F,F
"b'RT @umeirra: ""Stop trying to haggle. It\'s my body, not a used car."" \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd https://t.co/e9KdEANOtH'",T,T
b'Women who are denied an abortion suffer more emotional distress than those who successfully seek them. \n\nhttps://t.co/91xkPO9w0T',F,F
b'Only a stupid shit would equate the birth of Our Lord with the death of a baby. How horrible she is. https://t.co/QqUHLiYM7t',F,F
b'Whoopi has paved her path to HELL long before this.... https://t.co/gwuH2GHAQf',F,F
b'Abortion Providers Sue to Stop Texas Rule Requiring Burial for Fetal Tissue  - ABC News - https://t.co/SYFPuXXuyx via @ABC',F,F
b'This Is The Single Biggest Myth About Abortion In Australia https://t.co/nsqtE1jywU',F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'#abortion cost ma punta cana esmeralda resort',F,F
b'@Biglymontana @DollMeUpbyDR @peddoc63 Abortion will happen no matter if its legal or not. There is literally no easy/happy solution.',F,F
b'This Baby Conceived in Rape Was Saved From Abortion After His Mom Saw an Ultrasound of Him https://t.co/OncFJmtyB8',F,F
"b""RT @GrnEyedMandy: Gov. John Kasich can sleep well at night knowing anti-abortion laws won't affect him. Govt can't force him to carry a dea\xe2\x80\xa6""",T,T
b'Hard to even imagine all the great people this world has missed out on because of abortion. #UnbornLivesMatter\xe2\x80\xa6 https://t.co/Yq2HSUzERB',F,F
b'RT @hrkbenowen: Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/XQCIflXZzI',T,T
b'WHY WOMEN CHOOSE ABORTION: 10 COMMON REASONS https://t.co/hQo57XF0oE https://t.co/SXXcuPqNrg',T,T
"b""That's like a tenth term abortion.  #mybodymychoice https://t.co/39PjNJMrvv""",F,F
b'RT @SoloExMachina: I feel like being this stupid must come with migraines and alopecia https://t.co/GWTzHP0fwL',T,T
b'5 Women Explain What It\xe2\x80\x99s Like To Have An Abortion In Australia https://t.co/S4zGy5Zy45',F,F
b'RT @JaySekulow: The #Obama Admin just issued a regulation that bans states from defunding #PlannedParenthood\xe2\x80\x99s #abortion business: https://\xe2\x80\xa6',T,T
b'@whistlerist https://t.co/GU8LEyE5ei',F,F
"b'Sounds like Woopi had been #brainwashed 2t final degree, now #unhinged https://t.co/ApS2mkIIa1'",F,F
"b""Send her to Canada we don't want her here \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 https://t.co/BtbUl7jFgd""",F,F
"b""RT @InTheYear1611: @ish10040 Whoopi shouldn't worry about abortion being taken away as there are ZERO men willing to sleep with her to begi\xe2\x80\xa6""",T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/NNYqjAHbV9',F,F
"b'RT @Dont__BeStupid: ""Black lives matter"" but yo black ass at da abortion clinic??? https://t.co/tkvCNvCCcI'",T,T
b'RT @SoloExMachina: I feel like being this stupid must come with migraines and alopecia https://t.co/GWTzHP0fwL',T,T
b'@peddoc63 @iSayNo2Trump And I hope everyone remembers to thank momma for not believing in abortion',F,F
b'This is stark-raving mad Is there something in the water in #Hollywood https://t.co/KAkeO5Crdb',F,F
"b'RT @windsurf13: In win for abortion rights advocates, judge suspends fetal burial rule. TX NEEDS TO FOCUS ON REAL PROBLEMS #txlege  https:/\xe2\x80\xa6'",T,T
b'Hey Whooping you hypocrite!  Trump won.  Why are u still here!?   https://t.co/xoHVuwwpsp',F,F
b'Whoopi Goldberg: Intervention needed.\n\nhttps://t.co/tWSqQ0CzXs via @dailycaller',F,F
"b'RT @ashleycoates7: I am SCREAMING somebody come get him\xf0\x9f\x92\x80\xf0\x9f\x92\x80  ""by way of abortion"" headass https://t.co/h9WkEQZeMj'",T,T
"b""RT @elllensalenjus: I'm not even pro choice anymore I'm straight up just pro abortion! Humans suck no more kids!""",T,T
b'@WhoIsPierre Be there for the mother before she resorts to an abortion. Dumbass.',F,F
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
"b'Look at those gorgeous eyes!\n""survey fnd that 69% of women preg fr rape/incest chose life for baby,either raising b\xe2\x80\xa6 https://t.co/zpoUfJCbWt'",F,F
b'Pro-Life People Across America Will Gather on December 17 to Sing Christmas Carols at Abortion Clinics https://t.co/gcu2z5QzGN',F,F
"b""RT @MattWalshBlog: Abortion does not preserve a woman's life. It preserves her lifestyle. There is a difference.""",T,T
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
"b""RT @gloria_purvis: @obianuju do u see this? The child's life is only worth protecting if $ is avail. This person ignores the inherent\xe2\x80\xa6 """,T,T
"b""RT @JKitten14: Don't crack an egg thats abortion""",T,T
"b""@MillerEthelyn @Reuters I'd say the same thing about abortion and gay rights, if you don't like it don't participate...""",F,F
"b'""Abortion Not Harmful to Women\xe2\x80\x99s Mental Health, Study Suggests"" https://t.co/4h2SMO551l'",F,F
"b""Abortion is not murder. But y'all don't like to talk about scientific facts. Also, stop hoteping. https://t.co/7eEir0aXqx""",F,F
b'RT @EqualRightsAdvo: If you are opposed to abortion you should support the Gay AgendaTM to turn everyone into homos. No abortions are neede\xe2\x80\xa6',T,T
"b'Hey @GovAbbott, stop shaming Texas women. I stand w/ @WholeWomans. Stop cutting off access to abortion. #FightBackTX https://t.co/7izkrrnMqO'",F,F
"b""RT @RWarsin: This is one sick woman. I wish she would go and live in in kimme's north korea if the USA is so bad. https://t.co/gxPloNCBVs""",T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT @irresistiblyhes: This is atrocious https://t.co/AwrDhc0xps',T,T
"b'RT @ColoradoProLife: 72,000 Abortion Activists Donated to Planned Parenthood in Mike Pence\xe2\x80\x99s Name to Shame His Pro-Life Views\xe2\x80\xa6 '",T,T
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b'""If her mom had an abortion it would have been cheaper"" True'",F,F
b'@BarrelWhiskey @grandmapurse @SykesCharlie @nytimes making abortion illegal just ends more lives. Plus ending ACA means pregnancy is riskier',F,F
b'RT @ont2alb: Screw that ugly old liberal hag https://t.co/Pu3ro3cK3r',T,T
b'Pence will get an abortion #2017Predictions @midnight',F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b""RT @ajplus: Women are more stressed if they're denied an abortion than if they get one upon request, says major @UCSF study. https://t.co/g\xe2\x80\xa6""",T,T
b'RT @Cruzalltheway: that which is written it into fruition with a pen can also be erased with a pen. https://t.co/vazjJNMfXC',T,T
b'Let the Vengeance be mine\nSaid God... https://t.co/6b2ViJtt51',F,F
b'@VLRAmyCurtis But are we more barbarous? What about a harm-reduction perspective that a clinic abortion is less bad than an illegal one?',F,F
b'RT @Charlie4Trump: OMG!!! Can We Please Get the #View off the Air\nWhoopie and Joy have major Hate in their hearts https://t.co/tLvnMAkgW2',T,T
"b'RT @eemanabbasi: So white extremists scream ""all lives matter"" and ""abortion is murder,"" but think this is acceptable. Good to know. https:\xe2\x80\xa6'",T,T
b'RT @CarolineWalkerB: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/vkXLPNu9ND https://t.co/XVZ\xe2\x80\xa6',T,T
b'@chasingray And how many of these anti-abortion folks arguing sanctity of human life are for the death penalty? That is the kicker.',F,F
b'Court Throws Out Oklahoma Law Requiring Abortion Docs to Protect Women\xe2\x80\x99s Health https://t.co/JSv35kPNq6',F,F
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
"b'RT @eemanabbasi: So white extremists scream ""all lives matter"" and ""abortion is murder,"" but think this is acceptable. Good to know. https:\xe2\x80\xa6'",T,T
b'Andrew anglin is right about abortion and Richard Spencer &amp; Enoch are wrong.',F,F
b'Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/YiVB5n4pr8',F,F
b'\xe2\x9e\x97\xe2\x9c\x96\xef\xb8\x8f\xe2\x9e\x95\xe2\x9e\x96 \xf0\x9f\xa4\x94\xe2\x9d\x93 https://t.co/5osSAi4g0q',F,F
"b""Good news! Now let's hope the court aborts and cremates these goddamned rules. https://t.co/1sEPdBUYe9""",F,F
"b""Lol and if you don't want the child you have so many options! Birth control, plan b, and abortion if shit get hectic""",F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'Fact: far less than one percent of all #abortions have anything at all to do with the life of the mother #TCOT #CCOT\nhttps://t.co/1DaqWi6jxC',F,F
